,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
2244,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Groundnuts (In Shell),Second,2008,8,2008,12,none,area,3289.0,0
2245,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Groundnuts (In Shell),Second,2008,8,2008,12,none,production,1997.0,0
2246,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Groundnuts (In Shell),Second,2008,8,2008,12,none,yield,0.6071754332623898,0
2250,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Millet,Second,2008,8,2008,12,none,area,2468.0,0
2251,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Millet,Second,2008,8,2008,12,none,production,3825.0,0
2252,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Millet,Second,2008,8,2008,12,none,yield,1.549837925445705,0
4287,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Rice,Second,2008,8,2008,12,none,yield,3.3548387096774195,0
2222,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Cooking Banana,Second,2008,8,2008,12,none,yield,1.7524292353189692,0
2290,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Cooking Banana,Second,2008,8,2008,12,none,area,1687.0,0
2292,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Cooking Banana,Second,2008,8,2008,12,none,yield,8.92471843509188,0
4270,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Groundnuts (In Shell),Second,2008,8,2008,12,none,production,1024.0,0
4269,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Groundnuts (In Shell),Second,2008,8,2008,12,none,area,1194.0,0
2328,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Cooking Banana,Second,2008,8,2008,12,none,area,105.0,0
2332,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Cassava,Second,2008,8,2008,12,none,area,11231.0,0
2333,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Cassava,Second,2008,8,2008,12,none,production,19168.0,0
2334,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Cassava,Second,2008,8,2008,12,none,yield,1.7067046567536284,0
4262,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Potato,Second,2008,8,2008,12,none,yield,7.68141592920354,0
4261,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Potato,Second,2008,8,2008,12,none,production,868.0,0
2338,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Beans (mixed),Second,2008,8,2008,12,none,area,260.0,0
2323,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Maize,Second,2008,8,2008,12,none,yield,0.6366001734605378,0
2339,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Beans (mixed),Second,2008,8,2008,12,none,production,369.0,0
2341,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Sorghum,Second,2008,8,2008,12,none,area,7623.0,0
2342,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Sorghum,Second,2008,8,2008,12,none,production,2656.0,0
2343,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Sorghum,Second,2008,8,2008,12,none,yield,0.3484192575101666,0
4260,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Potato,Second,2008,8,2008,12,none,area,113.0,0
4259,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Sorghum,Second,2008,8,2008,12,none,yield,1.3113207547169812,0
4258,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Sorghum,Second,2008,8,2008,12,none,production,417.0,0
4257,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Sorghum,Second,2008,8,2008,12,none,area,318.0,0
4256,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Beans (mixed),Second,2008,8,2008,12,none,yield,1.6159185562239704,0
4255,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Beans (mixed),Second,2008,8,2008,12,none,production,3492.0,0
2340,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Beans (mixed),Second,2008,8,2008,12,none,yield,1.4192307692307693,0
2322,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Maize,Second,2008,8,2008,12,none,production,734.0,0
2321,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Maize,Second,2008,8,2008,12,none,area,1153.0,0
4271,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Groundnuts (In Shell),Second,2008,8,2008,12,none,yield,0.8576214405360134,0
4286,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Rice,Second,2008,8,2008,12,none,production,104.0,0
4285,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Rice,Second,2008,8,2008,12,none,area,31.0,0
4284,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Field Peas,Second,2008,8,2008,12,none,area,52.0,0
2296,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Cassava,Second,2008,8,2008,12,none,area,261.0,0
2297,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Cassava,Second,2008,8,2008,12,none,production,776.0,0
2298,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Cassava,Second,2008,8,2008,12,none,yield,2.9731800766283527,0
4283,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Soybean,Second,2008,8,2008,12,none,yield,8.5,0
4282,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Soybean,Second,2008,8,2008,12,none,production,17.0,0
4281,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Soybean,Second,2008,8,2008,12,none,area,2.0,0
2302,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Beans (mixed),Second,2008,8,2008,12,none,area,489.0,0
2303,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Beans (mixed),Second,2008,8,2008,12,none,production,275.0,0
2304,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Beans (mixed),Second,2008,8,2008,12,none,yield,0.5623721881390593,0
2305,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Potato,Second,2008,8,2008,12,none,area,405.0,0
2306,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Potato,Second,2008,8,2008,12,none,production,747.0,0
2307,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Potato,Second,2008,8,2008,12,none,yield,1.8444444444444446,0
4277,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Millet,Second,2008,8,2008,12,none,yield,2.060038119440915,0
4276,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Millet,Second,2008,8,2008,12,none,production,6485.0,0
4275,UG2007A20406,Uganda,UG,Western,Ibanda,Ibanda,Millet,Second,2008,8,2008,12,none,area,3148.0,0
2315,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Sweet Potatoes,Second,2008,8,2008,12,none,area,4908.0,0
2316,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Sweet Potatoes,Second,2008,8,2008,12,none,production,18417.0,0
2317,UG2007A20237,Uganda,UG,Eastern,Kumi,Kumi,Sweet Potatoes,Second,2008,8,2008,12,none,yield,3.752444987775061,0
2291,UG2007A20236,Uganda,UG,Eastern,Kapchorwa,Kapchorwa,Cooking Banana,Second,2008,8,2008,12,none,production,15056.0,0
2221,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Cooking Banana,Second,2008,8,2008,12,none,production,8296.0,0
2220,UG2007A20235,Uganda,UG,Eastern,Kamuli,Kamuli,Cooking Banana,Second,2008,8,2008,12,none,area,4734.0,0
4324,UG2007A20407,Uganda,UG,Western,Isingiro,Isingiro,Beans (mixed),Second,2008,8,2008,12,none,area,8692.0,0
4373,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Maize,Second,2008,8,2008,12,none,production,5618.0,0
2126,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sweet Potatoes,Second,2008,8,2008,12,none,area,10759.0,0
2127,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sweet Potatoes,Second,2008,8,2008,12,none,production,129139.0,0
2128,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Sweet Potatoes,Second,2008,8,2008,12,none,yield,12.00288130867181,0
4372,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Maize,Second,2008,8,2008,12,none,area,4365.0,0
2132,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Maize,Second,2008,8,2008,12,none,area,22033.0,0
2133,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Maize,Second,2008,8,2008,12,none,production,75687.0,0
2134,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Maize,Second,2008,8,2008,12,none,yield,3.4351654336676805,0
4368,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Sweet Potatoes,Second,2008,8,2008,12,none,yield,2.6366991437850604,0
4374,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Maize,Second,2008,8,2008,12,none,yield,1.2870561282932418,0
4367,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Sweet Potatoes,Second,2008,8,2008,12,none,production,17861.0,0
2139,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Banana,Second,2008,8,2008,12,none,production,119.0,0
2140,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Banana,Second,2008,8,2008,12,none,yield,1.5657894736842106,0
4366,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Sweet Potatoes,Second,2008,8,2008,12,none,area,6774.0,0
2144,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Cooking Banana,Second,2008,8,2008,12,none,area,2982.0,0
2145,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Cooking Banana,Second,2008,8,2008,12,none,production,6567.0,0
2146,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Cooking Banana,Second,2008,8,2008,12,none,yield,2.2022132796780682,0
2150,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Cassava,Second,2008,8,2008,12,none,area,7538.0,0
2151,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Cassava,Second,2008,8,2008,12,none,production,85730.0,0
2152,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Cassava,Second,2008,8,2008,12,none,yield,11.373043247545768,0
2138,UG2007A20234,Uganda,UG,Eastern,Iganga,Iganga,Banana,Second,2008,8,2008,12,none,area,76.0,0
4375,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Banana,Second,2008,8,2008,12,none,area,454.0,0
4376,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Banana,Second,2008,8,2008,12,none,production,19.0,0
2121,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Rice,Second,2008,8,2008,12,none,yield,0.9084444444444445,0
4389,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Cassava,Second,2008,8,2008,12,none,yield,2.103448275862069,0
4388,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Cassava,Second,2008,8,2008,12,none,production,183.0,0
4387,UG2007A20408,Uganda,UG,Western,Kabale,Kabale,Cassava,Second,2008,8,2008,12,none,area,87.0,0
2097,UG2007A20233,Uganda,UG,Eastern,Bugiri,Bugiri,Millet,Second,2008,8,2008,12,none,area,675.0,0
