,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
77,MW1998A20104,Malawi,MW,Northern,Rumphi,Rumphi,Maize,Main,2003,11-01,2004,07-01,none,yield,1.15913758,reported
78,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Maize,Main,2004,11-01,2005,07-01,none,area,114512.0,reported
79,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Maize,Main,2004,11-01,2005,07-01,none,production,104368.0,reported
80,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Maize,Main,2004,11-01,2005,07-01,none,yield,0.9114154,reported
81,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Millet,Main,2004,11-01,2005,07-01,none,area,7677.0,reported
82,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Millet,Main,2004,11-01,2005,07-01,none,production,4674.0,reported
83,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Millet,Main,2004,11-01,2005,07-01,none,yield,0.60883157,reported
84,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Rice,Main,2004,11-01,2005,07-01,none,area,31.0,reported
85,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Rice,Main,2004,11-01,2005,07-01,none,production,22.0,reported
86,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Rice,Main,2004,11-01,2005,07-01,none,yield,0.70967742,reported
87,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Maize,Main,2003,11-01,2004,07-01,none,area,219279.0,reported
88,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Maize,Main,2003,11-01,2004,07-01,none,production,251557.0,reported
89,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Maize,Main,2003,11-01,2004,07-01,none,yield,1.1472006,reported
90,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Millet,Main,2003,11-01,2004,07-01,none,area,8037.0,reported
91,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Millet,Main,2003,11-01,2004,07-01,none,production,4321.0,reported
92,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Millet,Main,2003,11-01,2004,07-01,none,yield,0.53763842,reported
93,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Rice,Main,2003,11-01,2004,07-01,none,area,24.0,reported
94,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Rice,Main,2003,11-01,2004,07-01,none,production,21.0,reported
95,MW1998A20105,Malawi,MW,Northern,Mzimba,Mzimba,Rice,Main,2003,11-01,2004,07-01,none,yield,0.875,reported
96,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Rice,Main,2004,11-01,2005,07-01,none,area,2.0,reported
97,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Rice,Main,2004,11-01,2005,07-01,none,production,3.726,reported
98,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Rice,Main,2004,11-01,2005,07-01,none,yield,1.863,reported
99,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Maize,Main,2004,11-01,2005,07-01,none,area,28.0,reported
100,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Maize,Main,2004,11-01,2005,07-01,none,production,17.0,reported
101,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Maize,Main,2004,11-01,2005,07-01,none,yield,0.60714286,reported
102,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Rice,Main,2003,11-01,2004,07-01,none,area,2.0,reported
103,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Rice,Main,2003,11-01,2004,07-01,none,production,3.73,reported
104,MW1998A20106,Malawi,MW,Northern,Likoma,Likoma,Rice,Main,2003,11-01,2004,07-01,none,yield,1.865,reported
105,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Rice,Main,2004,11-01,2005,07-01,none,area,287.0,reported
106,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Rice,Main,2004,11-01,2005,07-01,none,production,213.0,reported
107,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Rice,Main,2004,11-01,2005,07-01,none,yield,0.74216028,reported
108,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Sorghum,Main,2004,11-01,2005,07-01,none,area,54.0,reported
109,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Sorghum,Main,2004,11-01,2005,07-01,none,production,22.0,reported
110,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Sorghum,Main,2004,11-01,2005,07-01,none,yield,0.40740741,reported
111,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Millet,Main,2004,11-01,2005,07-01,none,area,1418.0,reported
112,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Millet,Main,2004,11-01,2005,07-01,none,production,747.0,reported
113,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Millet,Main,2004,11-01,2005,07-01,none,yield,0.52679831,reported
114,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Maize,Main,2004,11-01,2005,07-01,none,area,115662.0,reported
115,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Maize,Main,2004,11-01,2005,07-01,none,production,110765.0,reported
116,MW1998A20201,Malawi,MW,Central,Kasungu,Kasungu,Maize,Main,2004,11-01,2005,07-01,none,yield,0.95766112,reported
