,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
47,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2019,10-01,2020,07-01,Foothills (PS),production,911.0,reported
48,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2019,10-01,2020,07-01,Foothills (PS),yield,1.559931507,reported
49,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2018,10-01,2019,07-01,none,area,4966.0,reported
50,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2018,10-01,2019,07-01,none,production,2462.0,reported
51,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2018,10-01,2019,07-01,none,yield,0.4957712445,reported
52,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2018,10-01,2019,07-01,none,area,707.0,reported
53,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2018,10-01,2019,07-01,none,production,346.0,reported
54,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2018,10-01,2019,07-01,none,yield,0.4893917963,reported
55,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2018,10-01,2019,07-01,Foothills (PS),area,2017.0,reported
56,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2018,10-01,2019,07-01,Foothills (PS),production,3669.0,reported
57,LS1980A101,Lesotho,LS,Berea,none,Berea,Maize,Summer,2018,10-01,2019,07-01,Foothills (PS),yield,1.819038176,reported
58,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2018,10-01,2019,07-01,Foothills (PS),area,692.0,reported
59,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2018,10-01,2019,07-01,Foothills (PS),production,1446.0,reported
60,LS1980A101,Lesotho,LS,Berea,none,Berea,Sorghum,Summer,2018,10-01,2019,07-01,Foothills (PS),yield,2.089595376,reported
61,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2019,05-01,2019,11-01,Foothills (PS),area,84.0,reported
62,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2019,05-01,2019,11-01,Foothills (PS),production,17.0,reported
63,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2019,05-01,2019,11-01,Foothills (PS),yield,0.2023809524,reported
64,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2019,05-01,2019,11-01,none,area,225.0,reported
65,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2019,05-01,2019,11-01,none,production,125.0,reported
66,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2019,05-01,2019,11-01,none,yield,0.5555555556,reported
67,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Summer,2021,10-01,2022,07-01,Mountains (PS),area,48.0,reported
68,LS1980A101,Lesotho,LS,Berea,none,Berea,Barley,Winter,2022,05-01,2022,11-01,Foothills (PS),area,81.0,reported
69,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2022,05-01,2022,11-01,Foothills (PS),area,85.0,reported
70,LS1980A101,Lesotho,LS,Berea,none,Berea,Barley,Summer,2019,10-01,2020,07-01,none,area,34.0,reported
71,LS1980A101,Lesotho,LS,Berea,none,Berea,Oats,Summer,2019,10-01,2020,07-01,none,area,99.0,reported
72,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2020,05-01,2020,11-01,none,area,630.0,reported
73,LS1980A101,Lesotho,LS,Berea,none,Berea,Oats,Winter,2020,05-01,2020,11-01,none,area,99.0,reported
74,LS1980A101,Lesotho,LS,Berea,none,Berea,Oats,Winter,2020,05-01,2020,11-01,none,production,9.0,reported
75,LS1980A101,Lesotho,LS,Berea,none,Berea,Oats,Winter,2020,05-01,2020,11-01,none,yield,0.09090909091,reported
76,LS1980A101,Lesotho,LS,Berea,none,Berea,Barley,Winter,2019,05-01,2019,11-01,none,area,73.0,reported
