,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
10000,KE2013A130,Kenya,KE,Baringo,none,Baringo,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.6300639658848614,0
9999,KE2013A130,Kenya,KE,Baringo,none,Baringo,Beans (mixed),Annual,1982,1,1982,12,none,production,2955.0,0
9998,KE2013A130,Kenya,KE,Baringo,none,Baringo,Beans (mixed),Annual,1982,1,1982,12,none,area,4690.0,0
9236,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Wheat,Annual,1982,1,1982,12,none,production,2250.0,0
9235,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Wheat,Annual,1982,1,1982,12,none,area,2500.0,0
9180,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.72,0
9179,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Beans (mixed),Annual,1982,1,1982,12,none,production,3960.0,0
9178,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Beans (mixed),Annual,1982,1,1982,12,none,area,5500.0,0
9138,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Sorghum,Annual,1982,1,1982,12,none,yield,0.54,0
9137,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Sorghum,Annual,1982,1,1982,12,none,production,54.0,0
9136,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Sorghum,Annual,1982,1,1982,12,none,area,100.0,0
8916,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Maize,Annual,1982,1,1982,12,none,yield,2.700009168423948,0
8915,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Maize,Annual,1982,1,1982,12,none,production,58898.0,0
9237,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Wheat,Annual,1982,1,1982,12,none,yield,0.9,0
8914,KE2013A128,Kenya,KE,Elgeyo-Marakwet,none,Elgeyo-Marakwet,Maize,Annual,1982,1,1982,12,none,area,21814.0,0
8797,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Wheat,Annual,1982,1,1982,12,none,production,73382.0,0
8796,KE2013A127,Kenya,KE,Uasin Gishu,none,Uasin Gishu,Wheat,Annual,1982,1,1982,12,none,area,40767.0,0
1933,KE2013A108,Kenya,KE,Wajir,none,Wajir,Maize,Annual,1982,1,1982,12,none,area,685.0,0
