,country,source_organization,source_document,geographic_unit_full_name,geographic_unit_name,fnid,admin_0,admin_1,admin_2,admin_3,admin_4,population_group,crop_production_system,start_date,period_date,season_name,season_type,season_date,season_year,planting_start_date,planting_end_date,harvest_start_date,harvest_end_date,vegetative_start_date,vegetative_end_date,reproductive_start_date,reproductive_end_date,document_type,preference_rating,indicator_group,indicator,status,value,population,value_per_capita,product,country_code,locality_name,unit,unit_name,cpcv2,cpcv2_description,geographic_group,fewsnet_region,id,datacollectionperiod,datacollection,datasourcedocument,datasourceorganization,indicator_abbreviation,locality,geographic_unit,season,dataseries,dataseries_name,specialization_type,dataseries_specialization_type,data_usage_policy,created,modified,status_changed,collection_status,collection_status_changed,collection_schedule,collection_date,publication_name
431,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2015-12-01,2015-12-31,Main harvest,Harvest,2015-09-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,3098.0,263256,0.011768012884796548,Cassava,GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3080649,54766,60942,1008,562,crop:quantity,7900,6784,91,521445,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:20,2017-11-10T20:36:20,2017-11-10T20:36:20,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Guinea"
432,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2015-12-01,2015-12-31,Main harvest,Harvest,2015-09-01,Main harvest 2015,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,69524.0,263256,0.26409274622420764,Groundnuts (In Shell),GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01422AA,"Groundnuts in shell, not specified",Western Africa,West Africa,3080648,54766,60942,1008,562,crop:quantity,7900,6784,91,521444,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:20,2017-11-10T20:36:20,2017-11-10T20:36:20,Published,2018-09-05T17:44:44,Ad Hoc,2015-12-31,"Crop production, Guinea"
433,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2014-12-01,2014-12-31,Main harvest,Harvest,2014-09-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,64975.0,280576,0.23157718407846714,Groundnuts (In Shell),GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01422AA,"Groundnuts in shell, not specified",Western Africa,West Africa,3080518,54765,60941,1008,562,crop:quantity,7900,6784,91,521444,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:15,2017-11-10T20:36:15,2017-11-10T20:36:15,Published,2018-09-05T17:44:45,Ad Hoc,2014-12-31,"Crop production, Guinea"
434,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2014-12-01,2014-12-31,Main harvest,Harvest,2014-09-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,45210.0,280576,0.1611328125,Rice (Paddy),GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3080517,54765,60941,1008,562,crop:quantity,7900,6784,91,521443,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:15,2017-11-10T20:36:15,2017-11-10T20:36:15,Published,2018-09-05T17:44:45,Ad Hoc,2014-12-31,"Crop production, Guinea"
435,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2014-12-01,2014-12-31,Main harvest,Harvest,2014-09-01,Main harvest 2014,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,2950.0,280576,0.010514085310218978,Cassava,GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3080519,54765,60941,1008,562,crop:quantity,7900,6784,91,521445,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:15,2017-11-10T20:36:15,2017-11-10T20:36:15,Published,2018-09-05T17:44:45,Ad Hoc,2014-12-31,"Crop production, Guinea"
436,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-09-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,2809.0,167123,0.016807979751440556,Cassava,GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3080389,54764,60940,1008,562,crop:quantity,7900,6784,91,521445,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:11,2017-11-10T20:36:11,2017-11-10T20:36:11,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Crop production, Guinea"
437,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-09-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,42577.0,167123,0.2547644549224224,Rice (Paddy),GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01132AA,"Rice, not husked, unspecified",Western Africa,West Africa,3080387,54764,60940,1008,562,crop:quantity,7900,6784,91,521443,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01132AA - Rice (Paddy), unspecified: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:11,2017-11-10T20:36:11,2017-11-10T20:36:11,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Crop production, Guinea"
438,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2013-12-01,2013-12-31,Main harvest,Harvest,2013-09-01,Main harvest 2013,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,60722.0,167123,0.36333718279351135,Groundnuts (In Shell),GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01422AA,"Groundnuts in shell, not specified",Western Africa,West Africa,3080388,54764,60940,1008,562,crop:quantity,7900,6784,91,521444,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:11,2017-11-10T20:36:11,2017-11-10T20:36:11,Published,2018-09-05T17:44:45,Ad Hoc,2013-12-31,"Crop production, Guinea"
439,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2012-12-01,2012-12-31,Main harvest,Harvest,2012-09-01,Main harvest 2012,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,56749.0,163831,0.3463874358332672,Groundnuts (In Shell),GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01422AA,"Groundnuts in shell, not specified",Western Africa,West Africa,3080258,54763,60939,1008,562,crop:quantity,7900,6784,91,521444,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01422AA - Groundnuts (In Shell): Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:06,2017-11-10T20:36:06,2017-11-10T20:36:06,Published,2018-09-05T17:44:46,Ad Hoc,2012-12-31,"Crop production, Guinea"
440,Guinea,"L'Agence Nationale des Statistiques Agricoles et Alimentaires, Guinea","Dynamique de production, Guinea","Dubreka, Kindia, Guinea",Dubreka,GN1990A20502,Guinea,Kindia,Dubreka,,,,,2012-12-01,2012-12-31,Main harvest,Harvest,2012-09-01,Main harvest 2012,,,,,,,,,Final Government Crop Production,,Crop Production,Quantity Produced,Collected,2675.0,163831,0.016327801209783253,Cassava,GN,"Dubreka, Kindia, Guinea (01/01/1990 - 12/31/2013)",t,Tonne,R01592AA,Root,Western Africa,West Africa,3080259,54763,60939,1008,562,crop:quantity,7900,6784,91,521445,"Crop production, Guinea: Dubreka, Kindia, Guinea (From 01/01/1990): R01592AA - Cassava: Main harvest: crop: crop:quantity: Tonne",/SurveyIndicatorValue/CropProductionIndicatorValue/,/SurveyPopulationIndicator/CropProductionIndicator/,Public,2017-11-10T20:36:06,2017-11-10T20:36:06,2017-11-10T20:36:06,Published,2018-09-05T17:44:46,Ad Hoc,2012-12-31,"Crop production, Guinea"
